  -60.0599968402778       3.205980023000000E-029  3.205980023000000E-029
  -59.8920030625000       3.224663959000000E-015  3.127133833000000E-014
  -59.7240028194444       1.184895967000000E-015  1.494442421000000E-014
  -59.5560025763889       1.837567887000000E-015  2.023857325000000E-015
  -59.3880023263889       2.070443502000000E-015  3.284030169000000E-015
  -59.2200020833333       2.073743331000000E-015  3.405127717000000E-015
  -59.0520018402778       3.529938339000000E-016  1.762335162000000E-015
  -58.8840015972222       8.401507516000000E-016  5.070018197000000E-015
  -58.7160013541667       3.968836825000000E-015  1.056271092000000E-014
  -58.5480011041667       6.310224780000000E-015  1.414351898000000E-014
  -58.3800008611111       7.662010166000000E-015  1.665132943000000E-014
  -58.2120006180556       8.590050803000000E-015  1.816093696000000E-014
  -58.0440003750000       8.756277631000000E-015  1.760989629000000E-014
  -57.8760001319444       7.813510479000000E-015  1.515374977000000E-014
  -57.7079998819444       6.320437456000000E-015  1.222563649000000E-014
  -57.5399996388889       4.907873644000000E-015  9.807506505000000E-015
  -57.3719993958333       3.843506019000000E-015  8.031280956000000E-015
  -57.2039991527778       3.082872550000000E-015  6.710910751000000E-015
  -57.0359989097222       2.519860549000000E-015  5.715111713000000E-015
  -56.8679986597222       2.066479176000000E-015  4.985162436000000E-015
  -56.6999984166667       1.688935522000000E-015  4.460076124000000E-015
  -56.5319981736111       1.387168917000000E-015  4.048141979000000E-015
  -56.3639979305556       1.156017543000000E-015  3.677689579000000E-015
  -56.1959976875000       9.639288938000000E-016  3.356755995000000E-015
  -56.0279974375000       7.924408797000000E-016  3.152281606000000E-015
  -55.8599971944444       6.596771473000000E-016  3.082035681000000E-015
  -55.6919969513889       5.814104030000000E-016  3.056645445000000E-015
  -55.5240031736111       5.314667993000000E-016  2.963104209000000E-015
  -55.3560029305556       4.702234585000000E-016  2.788648456000000E-015
  -55.1880026875000       3.948236825000000E-016  2.627306255000000E-015
  -55.0200024444444       3.335064381000000E-016  2.567109106000000E-015
  -54.8520021944444       2.989271915000000E-016  2.597864449000000E-015
  -54.6840019513889       2.741303549000000E-016  2.635708399000000E-015
  -54.5160017083333       2.435838057000000E-016  2.619124764000000E-015
  -54.3480014652778       2.134482396000000E-016  2.559833940000000E-015
  -54.1800012222222       1.945417231000000E-016  2.498529295000000E-015
  -54.0120009722222       1.841950568000000E-016  2.445483010000000E-015
  -53.8440007291667       1.741916771000000E-016  2.394896720000000E-015
  -53.6760004861111       1.634842542000000E-016  2.366366956000000E-015
  -53.5080002430556       1.546191941000000E-016  2.384781664000000E-015
  -53.3400000000000       1.465737708000000E-016  2.434901662000000E-015
  -53.1719997500000       1.380297892000000E-016  2.475566232000000E-015
  -53.0039995069444       1.319418854000000E-016  2.486583378000000E-015
  -52.8359992638889       1.313502065000000E-016  2.471670092000000E-015
  -52.6679990208333       1.338947199000000E-016  2.431515225000000E-015
  -52.4999987777778       1.344051631000000E-016  2.365582604000000E-015
  -52.3319985277778       1.310972877000000E-016  2.293183098000000E-015
  -52.1640015208333       1.265111072000000E-016  2.247302711000000E-015
  -51.9960012777778       1.234574476000000E-016  2.245441568000000E-015
  -51.8280010277778       1.221653121000000E-016  2.277574186000000E-015
  -51.6600007847222       1.212640558000000E-016  2.320490593000000E-015
  -51.4920005416667       1.201199922000000E-016  2.354365982000000E-015
  -51.3240002986111       1.194374027000000E-016  2.366867129000000E-015
  -51.1560000555556       1.199295156000000E-016  2.351968455000000E-015
  -50.9879998055556       1.212777142000000E-016  2.311608605000000E-015
  -50.8199995625000       1.228148540000000E-016  2.257171704000000E-015
  -50.6519993194444       1.245669681000000E-016  2.204942805000000E-015
  -50.4839990763889       1.268796989000000E-016  2.167706602000000E-015
  -50.3159988333333       1.295954718000000E-016  2.150591454000000E-015
  -50.1479985833333       1.322509201000000E-016  2.152424433000000E-015
  -49.9800015763889       1.345019234000000E-016  2.166497886000000E-015
  -49.8120013333333       1.360669491000000E-016  2.181024501000000E-015
  -49.6440010902778       1.367664660000000E-016  2.183884296000000E-015
  -49.4760008402778       1.366253953000000E-016  2.168518483000000E-015
  -49.3080005972222       1.357365269000000E-016  2.135580759000000E-015
  -49.1400003541667       1.342279744000000E-016  2.091097554000000E-015
  -48.9720001111111       1.323939893000000E-016  2.043667309000000E-015
  -48.8039998680556       1.306798196000000E-016  2.001652145000000E-015
  -48.6359996180556       1.295378868000000E-016  1.971110043000000E-015
  -48.4679993750000       1.293078777000000E-016  1.954808894000000E-015
  -48.2999991319444       1.301448786000000E-016  1.952003097000000E-015
  -48.1319988888889       1.320129700000000E-016  1.958700375000000E-015
  -47.9639986458333       1.347496805000000E-016  1.968466241000000E-015
  -47.7959983958333       1.381472753000000E-016  1.974011978000000E-015
  -47.6280013888889       1.420033531000000E-016  1.969483104000000E-015
  -47.4600011458333       1.461347430000000E-016  1.952550704000000E-015
  -47.2920008958333       1.503659638000000E-016  1.925111919000000E-015
  -47.1240006527778       1.545054270000000E-016  1.892234970000000E-015
  -46.9560004097222       1.583274382000000E-016  1.860097481000000E-015
  -46.7880001666667       1.615843328000000E-016  1.833959738000000E-015
  -46.6199999236111       1.640610439000000E-016  1.816791651000000E-015
  -46.4519996736111       1.656502895000000E-016  1.808807095000000E-015
  -46.2839994305556       1.664022827000000E-016  1.808040107000000E-015
  -46.1159991875000       1.665159042000000E-016  1.811650585000000E-015
  -45.9479989444444       1.662773056000000E-016  1.816969952000000E-015
  -45.7799987013889       1.659789383000000E-016  1.821447156000000E-015
  -45.6119984513889       1.658527039000000E-016  1.821938647000000E-015
  -45.4440014444444       1.660339557000000E-016  1.814699903000000E-015
  -45.2760012013889       1.665573691000000E-016  1.796681395000000E-015
  -45.1080009513889       1.673763441000000E-016  1.767183578000000E-015
  -44.9400007083333       1.683947292000000E-016  1.728537912000000E-015
  -44.7720004652778       1.695005439000000E-016  1.685529073000000E-015
  -44.6040002222222       1.705937061000000E-016  1.644155855000000E-015
  -44.4359999791667       1.716029326000000E-016  1.610187292000000E-015
  -44.2679997361111       1.724903849000000E-016  1.587636946000000E-015
  -44.0999994861111       1.732465736000000E-016  1.577589018000000E-015
  -43.9319992430556       1.738799160000000E-016  1.578167012000000E-015
  -43.7639990000000       1.744065323000000E-016  1.585856271000000E-015
  -43.5959987569444       1.748442366000000E-016  1.597209900000000E-015
  -43.4279985138889       1.752119018000000E-016  1.609533489000000E-015
  -43.2600015000000       1.755326626000000E-016  1.620176564000000E-015
  -43.0920012569444       1.758375018000000E-016  1.625549929000000E-015
  -42.9240010138889       1.761659785000000E-016  1.621266271000000E-015
  -42.7560007638889       1.765627870000000E-016  1.603617599000000E-015
  -42.5880005208333       1.770705833000000E-016  1.571396254000000E-015
  -42.4200002777778       1.777217266000000E-016  1.526956776000000E-015
  -42.2520000347222       1.785322577000000E-016  1.476015579000000E-015
  -42.0839997916667       1.794999399000000E-016  1.426261711000000E-015
  -41.9159995416667       1.806068267000000E-016  1.385269869000000E-015
  -41.7479992986111       1.818246748000000E-016  1.358495475000000E-015
  -41.5799990555556       1.831207676000000E-016  1.348049653000000E-015
