  -54.5160017083333      -9.250405025097278E-011 -6.360182382361951E-010
  -54.3480014652778      -9.450225206661764E-011 -6.315178802433474E-010
  -54.1800012222222      -9.668739578671717E-011 -6.273554908271520E-010
  -54.0120009722222      -9.863973123609410E-011 -6.253464587910043E-010
  -53.8440007291667      -9.988010023854885E-011 -6.247754615639769E-010
  -53.6760004861111      -1.005572427792091E-010 -6.267508062870301E-010
  -53.5080002430556      -1.013742793451625E-010 -6.347338586726136E-010
  -53.3400000000000      -1.028234024274466E-010 -6.487210440039322E-010
  -53.1719997500000      -1.047181701451696E-010 -6.615868969626682E-010
  -53.0039995069444      -1.065441534521830E-010 -6.647302285300045E-010
  -52.8359992638889      -1.080534496598909E-010 -6.564247780851077E-010
  -52.6679990208333      -1.093763644918414E-010 -6.423374376469939E-010
  -52.4999987777778      -1.106813296492723E-010 -6.292723058911490E-010
  -52.3319985277778      -1.119102396046888E-010 -6.209178993969645E-010
  -52.1640015208333      -1.128654963032775E-010 -6.184816489957133E-010
  -51.9960012777778      -1.134398561068672E-010 -6.220286292250498E-010
  -51.8280010277778      -1.136901974650770E-010 -6.299340662795113E-010
  -51.6600007847222      -1.137562326396218E-010 -6.383975944535141E-010
  -51.4920005416667      -1.138031517654459E-010 -6.429493937229467E-010
  -51.3240002986111      -1.140319534943783E-010 -6.408236656973032E-010
  -51.1560000555556      -1.146674103799754E-010 -6.320811820511584E-010
  -50.9879998055556      -1.158836570922388E-010 -6.190548882382592E-010
  -50.8199995625000      -1.177239471087731E-010 -6.050879391196247E-010
  -50.6519993194444      -1.200867472550642E-010 -5.933486907692114E-010
  -50.4839990763889      -1.227789052883423E-010 -5.859575389185034E-010
  -50.3159988333333      -1.255711120604888E-010 -5.835203801957117E-010
  -50.1479985833333      -1.282227961793470E-010 -5.851424260584490E-010
  -49.9800015763889      -1.305062693295801E-010 -5.888572392909677E-010
  -49.8120013333333      -1.322507367841629E-010 -5.922752239637173E-010
  -49.6440010902778      -1.333852025927920E-010 -5.932661680200170E-010
  -49.4760008402778      -1.339554574282737E-010 -5.905429043914921E-010
  -49.3080005972222      -1.341094309337973E-010 -5.839931615576154E-010
  -49.1400003541667      -1.340598382652702E-010 -5.746280587362513E-010
  -48.9720001111111      -1.340404798982018E-010 -5.641838535450365E-010
  -48.8039998680556      -1.342687666137842E-010 -5.545699093368808E-010
  -48.6359996180556      -1.349186816950957E-010 -5.473469543143219E-010
  -48.4679993750000      -1.361029219358301E-010 -5.433282231468621E-010
  -48.2999991319444      -1.378617339714821E-010 -5.423608487936655E-010
  -48.1319988888889      -1.401597183773053E-010 -5.433722717780775E-010
  -47.9639986458333      -1.428948723318779E-010 -5.447126972624694E-010
  -47.7959983958333      -1.459215686630282E-010 -5.446867649306594E-010
  -47.6280013888889      -1.490808957726953E-010 -5.420811666642907E-010
  -47.4600011458333      -1.522252724061540E-010 -5.365157634460474E-010
  -47.2920008958333      -1.552272481461375E-010 -5.285076870501944E-010
  -47.1240006527778      -1.579752168300565E-010 -5.192424360654280E-010
  -46.9560004097222      -1.603682058120942E-010 -5.101744650740302E-010
  -46.7880001666667      -1.623212683654191E-010 -5.026211147917957E-010
  -46.6199999236111      -1.637822973591585E-010 -4.974390317016627E-010
  -46.4519996736111      -1.647519895702407E-010 -4.948199524545791E-010
  -46.2839994305556      -1.652954637115204E-010 -4.942733124404672E-010
  -46.1159991875000      -1.655373225377820E-010 -4.948471269036871E-010
  -45.9479989444444      -1.656383558376383E-010 -4.954805312804127E-010
  -45.7799987013889      -1.657611104807153E-010 -4.952711031068761E-010
  -45.6119984513889      -1.660361270140148E-010 -4.935658977764349E-010
  -45.4440014444444      -1.665397180469565E-010 -4.899953485885211E-010
  -45.2760012013889      -1.672880307569697E-010 -4.845567895945950E-010
  -45.1080009513889      -1.682458170565965E-010 -4.776630787947429E-010
  -44.9400007083333      -1.693448379251322E-010 -4.700306284975654E-010
  -44.7720004652778      -1.705046908244717E-010 -4.624645844466178E-010
  -44.6040002222222      -1.716509564744396E-010 -4.557049586331785E-010
  -44.4359999791667      -1.727267411874542E-010 -4.503621919238193E-010
  -44.2679997361111      -1.736969029958094E-010 -4.468265423356289E-010
  -44.0999994861111      -1.745462035399668E-010 -4.451117335647504E-010
  -43.9319992430556      -1.752742338270578E-010 -4.447646759157551E-010
  -43.7639990000000      -1.758902035426140E-010 -4.449728620216287E-010
  -43.5959987569444      -1.764098660098882E-010 -4.448312942525831E-010
  -43.4279985138889      -1.768552000787764E-010 -4.436052017318995E-010
  -43.2600015000000      -1.772557280854813E-010 -4.408758491724085E-010
  -43.0920012569444      -1.776495609186357E-010 -4.365782239810068E-010
  -42.9240010138889      -1.780818530785221E-010 -4.309716195458552E-010
  -42.7560007638889      -1.785999855948035E-010 -4.245403594146163E-010
  -42.5880005208333      -1.792459926599126E-010 -4.178309623925929E-010
  -42.4200002777778      -1.800488209426630E-010 -4.113027891179330E-010
  -42.2520000347222      -1.810186949173233E-010 -4.052696031354576E-010
  -42.0839997916667      -1.821458747959551E-010 -3.999235342554002E-010
  -41.9159995416667      -1.834038526786289E-010 -3.953771581619157E-010
  -41.7479992986111      -1.847557445064126E-010 -3.916893679419466E-010
  -41.5799990555556      -1.861618641228737E-010 -3.888769469950813E-010
  -41.4119988125000      -1.875865393089934E-010 -3.869061468081998E-010
  -41.2439985694444      -1.890035044335549E-010 -3.856626044380194E-010
  -41.0760015555556      -1.903999145394621E-010 -3.849278941160701E-010
  -40.9080013125000      -1.917792383726639E-010 -3.844017334271510E-010
  -40.7400010694444      -1.931631063945919E-010 -3.837722673440124E-010
  -40.5720008194444      -1.945916441808369E-010 -3.827967736882137E-010
  -40.4040005763889      -1.961213515648045E-010 -3.813483473828579E-010
  -40.2360003333333      -1.978198920487148E-010 -3.794072058300456E-010
  -40.0680000902778      -1.997570346539007E-010 -3.770080972922119E-010
  -39.8999998472222      -2.019914452876491E-010 -3.741862546684874E-010
  -39.7319995972222      -2.045543125846571E-010 -3.709663681733839E-010
  -39.5639993541667      -2.074326096257100E-010 -3.673996361198831E-010
  -39.3959991111111      -2.105570068086338E-010 -3.636045718850880E-010
  -39.2279988680556      -2.138000839935462E-010 -3.597618539256271E-010
  -39.0599986250000      -2.169894484527664E-010 -3.560733972061143E-010
  -38.8920016111111      -2.199356514136574E-010 -3.527422377981933E-010
  -38.7240013680556      -2.224701475603363E-010 -3.499882253015750E-010
  -38.5560011250000      -2.244837088450582E-010 -3.480313910299140E-010
  -38.3880008819444      -2.259548866196048E-010 -3.470073953366927E-010
  -38.2200006319444      -2.269607357360359E-010 -3.469027569930211E-010
  -38.0520003888889      -2.276676959911226E-010 -3.475941456884329E-010
  -37.8840001458333      -2.283065080080236E-010 -3.489092444879787E-010
  -37.7159999027778      -2.291393433133072E-010 -3.505843670527898E-010
  -37.5479996597222      -2.304279492027107E-010 -3.521959916382577E-010
  -37.3799994097222      -2.324089284477841E-010 -3.532546446624901E-010
  -37.2119991666667      -2.352787732839086E-010 -3.534388069541252E-010
  -37.0439989236111      -2.391872613667107E-010 -3.527240912214032E-010
  -36.8759986805556      -2.442367589454989E-010 -3.512816026586301E-010
  -36.7079984375000      -2.504839324785643E-010 -3.493106510351901E-010
  -36.5400014236111      -2.579420966195466E-010 -3.470149690507497E-010
  -36.3720011805556      -2.665826075231139E-010 -3.446987774637319E-010
  -36.2040009375000      -2.763351206494494E-010 -3.427929294144544E-010
  -36.0360006875000      -2.870873027320155E-010 -3.417288839880092E-010
  -35.8680004444444      -2.986854983763684E-010 -3.417672977993939E-010
  -35.7000002013889      -3.109371535910785E-010 -3.429023846914896E-010
  -35.5319999583333      -3.236145118126059E-010 -3.448609760441638E-010
  -35.3639997152778      -3.364598851483390E-010 -3.471800152936641E-010
  -35.1959994652778      -3.491944400298351E-010 -3.493665449734564E-010
  -35.0279992222222      -3.615370100409790E-010 -3.510956226815775E-010
  -34.8599989791667      -3.732338456323812E-010 -3.523368020259707E-010
  -34.6919987361111      -3.840908478221971E-010 -3.533298061356707E-010
  -34.5239984930556      -3.939924721542506E-010 -3.544226317053136E-010
  -34.3560014791667      -4.028990929276083E-010 -3.558454892060159E-010
  -34.1880012361111      -4.108291293644278E-010 -3.575152192693439E-010
  -34.0200009930556      -4.178422018045046E-010 -3.589709466930244E-010
  -33.8520007500000      -4.240326785522590E-010 -3.595162839854337E-010
  -33.6840005000000      -4.295288280603301E-010 -3.585505149788813E-010
  -33.5160002569444      -4.344855174141702E-010 -3.559278911434818E-010
  -33.3480000138889      -4.390640060493002E-010 -3.521093787122025E-010
  -33.1799997708333      -4.434034987089784E-010 -3.479726190525104E-010
  -33.0119995277778      -4.475963946749195E-010 -3.443741380341557E-010
  -32.8439992777778      -4.516772906737300E-010 -3.417479394323255E-010
  -32.6759990347222      -4.556296153964197E-010 -3.400311008357965E-010
  -32.5079987916667      -4.594079568360310E-010 -3.389569671833134E-010
  -32.3399985486111      -4.629691752288748E-010 -3.384117207726932E-010
  -32.1720015347222      -4.663036367578591E-010 -3.385028779371097E-010
  -32.0040012916667      -4.694576925748519E-010 -3.393423780889240E-010
  -31.8360010486111      -4.725409796708319E-010 -3.408556959274795E-010
  -31.6680008055556      -4.757158783401739E-010 -3.428037144174206E-010
  -31.5000005555556      -4.791727309850786E-010 -3.448997534323400E-010
  -31.3320003125000      -4.830976691680621E-010 -3.468699779518320E-010
  -31.1640000694444      -4.876412581538335E-010 -3.484782095344477E-010
  -30.9959998263889      -4.928953216063526E-010 -3.495749734473128E-010
  -30.8279995833333      -4.988810661036654E-010 -3.501357914176078E-010
  -30.6599993333333      -5.055496253366670E-010 -3.502484579339171E-010
  -30.4919990902778      -5.127921206884130E-010 -3.500748079502457E-010
  -30.3239988472222      -5.204569562718734E-010 -3.498021241157136E-010
  -30.1559986041667      -5.283702093587397E-010 -3.495779726456238E-010
  -29.9880015902778      -5.363567759063492E-010 -3.494732434201632E-010
  -29.8200013472222      -5.442576083165855E-010 -3.495338330829843E-010
  -29.6520011041667      -5.519388026220877E-010 -3.498802545098206E-010
  -29.4840008611111      -5.592894810547263E-010 -3.507381436064077E-010
  -29.3160006111111      -5.662102146685877E-010 -3.523625526438375E-010
  -29.1480003680556      -5.725990922685650E-010 -3.549390071405821E-010
  -28.9800001250000      -5.783442652248161E-010 -3.585399723438978E-010
  -28.8119998819444      -5.833316433883306E-010 -3.631304577226372E-010
  -28.6439996388889      -5.874696753930704E-010 -3.685925255174517E-010
  -28.4759993958333      -5.907247945391290E-010 -3.747597661593201E-010
  -28.3079991458333      -5.931557736973411E-010 -3.814656792470671E-010
  -28.1399989027778      -5.949336562663667E-010 -3.886062929365647E-010
  -27.9719986597222      -5.963389120839331E-010 -3.961801833469365E-010
  -27.8039984166667      -5.977350802189381E-010 -4.042242192495174E-010
  -27.6360014027778      -5.995248384716693E-010 -4.126337320728860E-010
  -27.4680011597222      -6.020954157309654E-010 -4.210267947960732E-010
  -27.3000009166667      -6.057652710180269E-010 -4.288397417366661E-010
  -27.1320006736111      -6.107413795418800E-010 -4.356210586655764E-010
  -26.9640004236111      -6.171011739766376E-010 -4.412556252581885E-010
  -26.7960001805556      -6.248062412554405E-010 -4.459112142110903E-010
  -26.6279999375000      -6.337461255081424E-010 -4.497905586731733E-010
  -26.4599996944444      -6.437992848746458E-010 -4.529284976397565E-010
  -26.2919994513889      -6.548872547680057E-010 -4.551801914981160E-010
  -26.1239992013889      -6.670010686151992E-010 -4.563853806116810E-010
  -25.9560005763889      -6.801873193404571E-010 -4.565623024390308E-010
  -25.7880003333333      -6.944997502943015E-010 -4.559737344018732E-010
  -25.6200000902778      -7.099355744682894E-010 -4.550755531544444E-010
  -25.4519998402778      -7.263829432325786E-010 -4.544570537882152E-010
  -25.2839995972222      -7.435969527494388E-010 -4.547395531537826E-010
  -25.1159993541667      -7.612087336412159E-010 -4.563746259357346E-010
  -24.9480007291667      -7.787591978654940E-010 -4.595078389003783E-010
  -24.7800004791667      -7.957515099191112E-010 -4.640649091150398E-010
  -24.6120002361111      -8.117159181640346E-010 -4.698960588248223E-010
  -24.4439999930556      -8.262830077333349E-010 -4.767694720630600E-010
  -24.2759997500000      -8.392507718871782E-010 -4.843204595676826E-010
  -24.1079995069444      -8.506249677958101E-010 -4.921533708201182E-010
  -23.9399992569444      -8.606162039544195E-010 -5.000226356816332E-010
  -23.7720006319444      -8.695922001927440E-010 -5.078703913401606E-010
  -23.6040003888889      -8.780026521113885E-010 -5.156843683570888E-010
  -23.4360001458333      -8.863039818538644E-010 -5.233639271874674E-010
  -23.2679999027778      -8.949061397489917E-010 -5.307405985066853E-010
  -23.0999996527778      -9.041468516579943E-010 -5.376875672262036E-010
  -22.9319994097222      -9.142827764891200E-010 -5.441879301274068E-010
  -22.7640007847222      -9.254891384018687E-010 -5.503302078597610E-010
  -22.5960005416667      -9.378649419624175E-010 -5.562604217970588E-010
  -22.4280002916667      -9.514512666328800E-010 -5.621186549748901E-010
  -22.2600000486111      -9.662620474554714E-010 -5.679807055849450E-010
  -22.0919998055556      -9.823136446412847E-010 -5.737781670882016E-010
  -21.9239995625000      -9.996296264043722E-010 -5.792267537037610E-010
  -21.7559993194444      -1.018206600684947E-009 -5.839245132958668E-010
  -21.5880006875000      -1.037949744670374E-009 -5.876240577921925E-010
  -21.4200004444444      -1.058604035423878E-009 -5.903916728257797E-010
  -21.2520002013889      -1.079713476174387E-009 -5.924880754671258E-010
  -21.0839999583333      -1.100630484291180E-009 -5.941595623136566E-010
  -20.9159997083333      -1.120581208040626E-009 -5.955440969840334E-010
  -20.7479994652778      -1.138775073638433E-009 -5.967143863986046E-010
  -20.5799992222222      -1.154537839961190E-009 -5.978298424768049E-010
  -20.4120005972222      -1.167439682803309E-009 -5.992861757459895E-010
  -20.2440003472222      -1.177396140670274E-009 -6.016299659633112E-010
  -20.0760001041667      -1.184723855443853E-009 -6.052179040488723E-010
  -19.9079998611111      -1.190132210364070E-009 -6.099780707906763E-010
  -19.7399996180556      -1.194640081615476E-009 -6.155394148539691E-010
  -19.5719993750000      -1.199423393680647E-009 -6.214974393136288E-010
  -19.4040007430556      -1.205618687113590E-009 -6.274453456669465E-010
  -19.2360005000000      -1.214135655864268E-009 -6.328495803810931E-010
  -19.0680002569444      -1.225523241822190E-009 -6.371762886384445E-010
  -18.9000000138889      -1.239924315527740E-009 -6.403100470923632E-010
  -18.7319997638889      -1.257118573270072E-009 -6.427362995041100E-010
  -18.5639995208333      -1.276634384227898E-009 -6.451785478056328E-010
  -18.3959992777778      -1.297897965158451E-009 -6.481144807769078E-010
  -18.2280006527778      -1.320382548633876E-009 -6.516149281404328E-010
  -18.0600004097222      -1.343719507991947E-009 -6.554174142556462E-010
  -17.8920001597222      -1.367731678838791E-009 -6.591398013014919E-010
  -17.7239999166667      -1.392380040574453E-009 -6.626688463993806E-010
  -17.5559996736111      -1.417657081429427E-009 -6.663875981736616E-010
  -17.3879994305556      -1.443486336116858E-009 -6.708719002183143E-010
  -17.2200007986111      -1.469682400327084E-009 -6.763868325253344E-010
  -17.0520005555556      -1.495978074651181E-009 -6.827840105958714E-010
  -16.8840003125000      -1.522085920489437E-009 -6.897792697585649E-010
  -16.7160000694444      -1.547746857239181E-009 -6.971764805606645E-010
  -16.5479998263889      -1.572733915697779E-009 -7.049821268296483E-010
  -16.3799995763889      -1.596823761934164E-009 -7.135367819899528E-010
  -16.2119993333333      -1.619769191029368E-009 -7.233626088252070E-010
  -16.0440007083333      -1.641300699018778E-009 -7.346084147249457E-010
  -15.8760004652778      -1.661161386760472E-009 -7.468099019511845E-010
  -15.7080002152778      -1.679155791400511E-009 -7.594090995012201E-010
  -15.5399999722222      -1.695204298307685E-009 -7.722351446479994E-010
  -15.3719997291667      -1.709394640919456E-009 -7.852170265010669E-010
  -15.2039994861111      -1.722024678715724E-009 -7.979085020743732E-010
  -15.0359992430556      -1.733611726127764E-009 -8.096411459841200E-010
  -14.8680006111111      -1.744861167299068E-009 -8.201160698156783E-010
  -14.7000003680556      -1.756602960438847E-009 -8.297404964514934E-010
  -14.5320001250000      -1.769698326893231E-009 -8.393438376188012E-010
  -14.3639998819444      -1.784919300263720E-009 -8.494996358303453E-010
  -14.1959996319444      -1.802810702233751E-009 -8.601688099314014E-010
  -14.0279993888889      -1.823574418433622E-009 -8.710352034710568E-010
  -13.8600007638889      -1.847110959858999E-009 -8.821073596352994E-010
  -13.6920005208333      -1.872949182112154E-009 -8.937105235503041E-010
  -13.5240002708333      -1.900271608215275E-009 -9.058162791460157E-010
  -13.3560000277778      -1.928308629735740E-009 -9.169497519777571E-010
  -13.1879997847222      -1.956924160749088E-009 -9.265393392708076E-010
  -13.0200003472222      -1.984697011095448E-009 -9.405192540589965E-010
  -12.8520001041667      -2.009803673165173E-009 -9.788892376885274E-010
  -12.6839998611111      -2.154708713828556E-009 -1.322215992189207E-009
  -12.5159996180556      -3.828621681238095E-009 -1.457025364037984E-008
  -12.3480001805556      -4.391508189053645E-008 -5.074978579026083E-007
  -12.1799999375000      -1.674754570499443E-006 -3.515159442555295E-006
  -12.0119996944444      -2.487603029624601E-005 -9.058875367227037E-006
  -11.8440002569444      -1.144623881118965E-004 -2.503058989252108E-005
  -11.6760000138889      -2.158315723688367E-004 -6.019299731521220E-005
  -11.5079997638889      -2.542858919161892E-004 -7.547186700143123E-005
  -11.3400003333333      -2.375217586715409E-004 -7.710417739392844E-005
  -11.1720000833333      -2.764896938457300E-004 -9.126374875219536E-005
  -11.0039998402778      -3.115995159037754E-004 -7.555916911025107E-005
  -10.8359995972222      -1.775576067641111E-004 -3.639562416235671E-005
  -10.6680001597222      -4.492033002569911E-005 -1.092662171035733E-005
  -10.4999999166667      -6.236545128703841E-006 -2.889056134519387E-006
  -10.3319996736111      -1.257439764204802E-006 -8.278079565051306E-007
  -10.1640002361111      -8.517278969783584E-007 -6.327802779292949E-007
  -9.99599999305556      -7.439726082320680E-007 -5.799187562359211E-007
  -9.82799975000000      -6.683456574881612E-007 -5.143972856683103E-007
  -9.66000031250000      -6.141067629667657E-007 -4.551674002957864E-007
  -9.49200006944444      -5.729275343887530E-007 -4.205530284264659E-007
  -9.32399981944444      -5.343820039718524E-007 -3.981461816398767E-007
  -9.15600038888889      -5.038848913396229E-007 -3.783077318927108E-007
  -8.98800013888889      -4.762956480175166E-007 -3.639255708810534E-007
  -8.81999989583333      -4.531482772044025E-007 -3.484479951862819E-007
  -8.65199965277778      -4.301989812900929E-007 -3.375657571437738E-007
  -8.48400021527778      -4.118744317992397E-007 -3.314782655944870E-007
  -8.31599997222222      -3.953218538384899E-007 -3.279929539452025E-007
  -8.14799972916667      -3.811333936362508E-007 -3.212294949652266E-007
  -7.98000029166667      -3.709797361847093E-007 -3.106870088869639E-007
  -7.81200004861111      -3.637968299523082E-007 -2.989752139346782E-007
  -7.64399980555556      -3.582392546788831E-007 -2.884572041438324E-007
  -7.47600036805556      -3.513346149840350E-007 -2.805052337272087E-007
  -7.30800012500000      -3.433781463903829E-007 -2.721402375936417E-007
  -7.13999988194444      -3.349570626425578E-007 -2.647049370970788E-007
  -6.97199963194444      -3.266506668980028E-007 -2.581180548319025E-007
  -6.80400019791667      -3.191710981350979E-007 -2.527623701522784E-007
  -6.63599995347222      -3.128347488194508E-007 -2.484330298471315E-007
  -6.46800011388889      -3.068677153487948E-007 -2.443972189091588E-007
  -6.29999986944444      -3.006351033019970E-007 -2.405971744912979E-007
  -6.13200002916667      -2.945454712408828E-007 -2.356736870693314E-007
  -5.96400018888889      -2.882982788961307E-007 -2.297589255179370E-007
  -5.79599994444444      -2.823098092852908E-007 -2.242030098919084E-007
  -5.62800010416667      -2.763391772730119E-007 -2.193526565992249E-007
  -5.45999985972222      -2.695803095357962E-007 -2.150717881037508E-007
  -5.29200001944444      -2.627758706119956E-007 -2.114094964051948E-007
  -5.12400017916667      -2.562420203277067E-007 -2.076626855858223E-007
  -4.95599993472222      -2.498271235345697E-007 -2.036606264865183E-007
  -4.78800009444444      -2.433357267100387E-007 -1.991684366371687E-007
  -4.61999985000000      -2.370416757445969E-007 -1.946439530285809E-007
  -4.45200000972222      -2.311721906468196E-007 -1.908488410944960E-007
  -4.28400016944444      -2.254831755880672E-007 -1.872665239309498E-007
  -4.11599992500000      -2.200242344543898E-007 -1.834554977567574E-007
  -3.94800008541667      -2.149104276112542E-007 -1.800397372309060E-007
  -3.77999984097222      -2.104928144844803E-007 -1.766918681314560E-007
  -3.61200000069444      -2.064577790446360E-007 -1.733496605554974E-007
  -3.44400016041667      -2.024337099246206E-007 -1.704817004617522E-007
  -3.27599991597222      -1.986625158339278E-007 -1.681856292391958E-007
  -3.10800007569444      -1.951750481370433E-007 -1.663702735423832E-007
  -2.94000003333333      -1.917725029450823E-007 -1.644326295238529E-007
  -2.77199999097222      -1.881907751978364E-007 -1.620786249081786E-007
  -2.60399994861111      -1.843565911426076E-007 -1.597699277680320E-007
  -2.43599990625000      -1.805587337942573E-007 -1.577390784440987E-007
  -2.26800006597222      -1.771419185234475E-007 -1.558134088334022E-007
  -2.10000002361111      -1.741824903016546E-007 -1.541553342230325E-007
  -1.93199998125000      -1.716901900087884E-007 -1.527073865981651E-007
  -1.76399993888889      -1.693302601585658E-007 -1.513809672333896E-007
  -1.59599999791667      -1.669567893188446E-007 -1.500583015694246E-007
  -1.42799995555556      -1.645294023986031E-007 -1.488577536314869E-007
  -1.26000001458333      -1.621791204121938E-007 -1.479038608546258E-007
  -1.09199997222222      -1.599784725864616E-007 -1.469975867600802E-007
 -0.924000030555556      -1.580690895284341E-007 -1.463564569845639E-007
 -0.755999988194444      -1.564229583536228E-007 -1.461749167640778E-007
 -0.587999996527778      -1.550932351801922E-007 -1.464295446057985E-007
 -0.420000004722222      -1.541229473484277E-007 -1.468964243594410E-007
 -0.251999987708333      -1.535878814354161E-007 -1.475118835288022E-007
 -8.400000222222222E-002 -1.533579935921693E-007 -1.484296201944751E-007
  8.400000222222222E-002 -1.533381550555608E-007 -1.499482978746462E-007
  0.251999987708333      -1.537759828147991E-007 -1.521306117016136E-007
  0.420000004722222      -1.546608052333881E-007 -1.549017059045119E-007
  0.587999996527778      -1.560441342682336E-007 -1.580836853125262E-007
  0.755999988194444      -1.579100091711797E-007 -1.616161657519707E-007
  0.924000030555556      -1.604548140228191E-007 -1.661370198466602E-007
   1.09199997222222      -1.637476191814236E-007 -1.717949975087338E-007
   1.26000001458333      -1.678212768998914E-007 -1.785150258139522E-007
   1.42799995555556      -1.726770434911468E-007 -1.865519807793206E-007
   1.59599999791667      -1.785794273002354E-007 -1.965419666308476E-007
   1.76399993888889      -1.859830078684526E-007 -2.097669482858685E-007
   1.93199998125000      -1.953602489429732E-007 -2.278211728979023E-007
   2.10000002361111      -2.072856142631961E-007 -2.536309526255167E-007
   2.26800006597222      -2.225195904302618E-007 -2.930460271948823E-007
   2.43599990625000      -2.424891387713741E-007 -3.406999317876444E-007
   2.60399994861111      -2.694525923300987E-007 -3.873712794078406E-007
   2.77199999097222      -3.071387227592812E-007 -4.426930867824022E-007
   2.94000003333333      -3.607498578989685E-007 -5.139824606805557E-007
   3.10800007569444      -4.386934008344371E-007 -6.007666589520920E-007
   3.27599991597222      -5.458322531963667E-007 -7.264962908411381E-007
   3.44400016041667      -6.982930931356895E-007 -9.117345091951838E-007
   3.61200000069444      -9.091772490216448E-007 -1.160463162363634E-006
   3.77999984097222      -1.167264778293575E-006 -1.470087143442088E-006
   3.94800008541667      -1.517745235992773E-006 -1.818960293912335E-006
   4.11599992500000      -1.995045869824177E-006 -2.308266903473685E-006
   4.28400016944444      -2.690513921654537E-006 -3.002113129820960E-006
   4.45200000972222      -3.640641829817329E-006 -3.904072200697919E-006
   4.61999985000000      -4.836523327883864E-006 -5.079476507879249E-006
   4.78800009444444      -6.351812124912356E-006 -6.593872866585297E-006
   4.95599993472222      -8.409502896357231E-006 -8.500819488576368E-006
   5.12400017916667      -1.129597999332188E-005 -1.086475459007772E-005
   5.29200001944444      -1.484134063075293E-005 -1.381683235629941E-005
   5.45999985972222      -1.900926187403610E-005 -1.744119115753668E-005
   5.62800010416667      -2.388906895690908E-005 -2.171267892507343E-005
   5.79599994444444      -2.969904097624877E-005 -2.698404704454810E-005
   5.96400018888889      -3.676236767052558E-005 -3.302947387584249E-005
   6.13200002916667      -4.475791617802562E-005 -3.987406880152378E-005
   6.29999986944444      -5.337806429951382E-005 -4.741538506422128E-005
   6.46800011388889      -6.281547547171987E-005 -5.565806850525764E-005
   6.63599995347222      -7.324445213113770E-005 -6.451882355760318E-005
   6.80400019791667      -8.422261488454432E-005 -7.461605538014926E-005
   6.97199963194444      -9.599997352796968E-005 -8.573661118469203E-005
   7.13999988194444      -1.086049669635955E-004 -9.725280207130402E-005
   7.30800012500000      -1.219880395506472E-004 -1.096612724481783E-004
   7.47600036805556      -1.347356404608549E-004 -1.225661489849727E-004
   7.64399980555556      -1.477009685261071E-004 -1.359070119196659E-004
   7.81200004861111      -1.615270876015461E-004 -1.492776797133057E-004
   7.98000029166667      -1.753657703025789E-004 -1.614092023560879E-004
   8.14799972916667      -1.890285463620799E-004 -1.737108183825419E-004
   8.31599997222222      -2.028165615970642E-004 -1.863362296951600E-004
   8.48400021527778      -2.172379201576542E-004 -1.986900538598275E-004
   8.65199965277778      -2.304170839894927E-004 -2.101726835063892E-004
   8.81999989583333      -2.429460682844368E-004 -2.209479699137654E-004
   8.98800013888889      -2.553942705316309E-004 -2.319863618305751E-004
   9.15600038888889      -2.655742856874198E-004 -2.408371898715475E-004
