0.00000000e+00 , 9.25959522e-01 , 9.25966130e-01
6.71801003e-02 , 9.25345058e-01 , 9.25350052e-01
1.34360201e-01 , 9.24730916e-01 , 9.24734333e-01
2.01540301e-01 , 9.24117096e-01 , 9.24118973e-01
2.68720401e-01 , 9.23503598e-01 , 9.23503972e-01
3.35900502e-01 , 9.22890423e-01 , 9.22889330e-01
4.03080602e-01 , 9.22277571e-01 , 9.22275048e-01
4.70260702e-01 , 9.21665043e-01 , 9.21661124e-01
5.37440802e-01 , 9.21052838e-01 , 9.21047559e-01
6.04620903e-01 , 9.20440957e-01 , 9.20434354e-01
6.71801003e-01 , 9.19829400e-01 , 9.19821507e-01
7.38981103e-01 , 9.19218168e-01 , 9.19209019e-01
8.06161204e-01 , 9.18607261e-01 , 9.18596891e-01
8.73341304e-01 , 9.17996679e-01 , 9.17985121e-01
9.40521404e-01 , 9.17386423e-01 , 9.17373711e-01
1.00770150e+00 , 9.16776492e-01 , 9.16762659e-01
1.07488160e+00 , 9.16166887e-01 , 9.16151967e-01
1.14206171e+00 , 9.15557609e-01 , 9.15541633e-01
1.20924181e+00 , 9.14948658e-01 , 9.14931659e-01
1.27642191e+00 , 9.14340033e-01 , 9.14322044e-01
1.34360201e+00 , 9.13731736e-01 , 9.13712787e-01
1.41078211e+00 , 9.13123767e-01 , 9.13103890e-01
1.47796221e+00 , 9.12516125e-01 , 9.12495351e-01
1.54514231e+00 , 9.11908812e-01 , 9.11887172e-01
1.61232241e+00 , 9.11301827e-01 , 9.11279352e-01
1.67950251e+00 , 9.10695171e-01 , 9.10671890e-01
1.74668261e+00 , 9.10088845e-01 , 9.10064788e-01
1.81386271e+00 , 9.09482847e-01 , 9.09458044e-01
1.88104281e+00 , 9.08877180e-01 , 9.08851660e-01
1.94822291e+00 , 9.08271843e-01 , 9.08245634e-01
2.01540301e+00 , 9.07666836e-01 , 9.07639968e-01
2.08258311e+00 , 9.07062159e-01 , 9.07034660e-01
2.14976321e+00 , 9.06457814e-01 , 9.06429712e-01
2.21694331e+00 , 9.05853800e-01 , 9.05825122e-01
2.28412341e+00 , 9.05250118e-01 , 9.05220891e-01
2.35130351e+00 , 9.04646768e-01 , 9.04617020e-01
2.41848361e+00 , 9.04043750e-01 , 9.04013507e-01
2.48566371e+00 , 9.03441064e-01 , 9.03410353e-01
2.55284381e+00 , 9.02838711e-01 , 9.02807558e-01
2.62002391e+00 , 9.02236692e-01 , 9.02205122e-01
2.68720401e+00 , 9.01635006e-01 , 9.01603045e-01
2.75438411e+00 , 9.01033653e-01 , 9.01001327e-01
2.82156421e+00 , 9.00432635e-01 , 9.00399968e-01
2.88874431e+00 , 8.99831951e-01 , 8.99798968e-01
2.95592441e+00 , 8.99231602e-01 , 8.99198326e-01
3.02310451e+00 , 8.98631588e-01 , 8.98598044e-01
